dataset,filename,label,folder
CATI_FAS,012322,0,spoof
CATI_FAS,012948,0,spoof
CATI_FAS,003171,0,spoof
CATI_FAS,014189,0,spoof
CATI_FAS,010830,0,spoof
CATI_FAS,012972,0,spoof
CATI_FAS,016277,0,spoof
CATI_FAS,012962,0,spoof
CATI_FAS,002344,0,spoof
CATI_FAS,017231,0,spoof
CATI_FAS,009061,0,spoof
CATI_FAS,011005,0,spoof
CATI_FAS,012543,0,spoof
CATI_FAS,009942,0,spoof
CATI_FAS,014518,0,spoof
CATI_FAS,014834,0,spoof
CATI_FAS,008818,0,spoof
CATI_FAS,007563,0,spoof
CATI_FAS,006235,0,spoof
CATI_FAS,003899,0,spoof
CATI_FAS,017693,0,spoof
CATI_FAS,010037,0,spoof
CATI_FAS,005347,0,spoof
CATI_FAS,007392,0,spoof
CATI_FAS,016537,0,spoof
CATI_FAS,010350,0,spoof
CATI_FAS,009406,0,spoof
CATI_FAS,002731,0,spoof
CATI_FAS,006795,0,spoof
CATI_FAS,005654,0,spoof
CATI_FAS,017906,0,spoof
CATI_FAS,014214,0,spoof
CATI_FAS,016580,0,spoof
CATI_FAS,016577,0,spoof
CATI_FAS,003944,0,spoof
CATI_FAS,006224,0,spoof
CATI_FAS,000875,1,live
CATI_FAS,010706,0,spoof
CATI_FAS,015526,0,spoof
CATI_FAS,011623,0,spoof
CATI_FAS,016973,0,spoof
CATI_FAS,003125,0,spoof
CATI_FAS,003310,0,spoof
CATI_FAS,017112,0,spoof
CATI_FAS,016788,0,spoof
CATI_FAS,012317,0,spoof
CATI_FAS,012921,0,spoof
CATI_FAS,014525,0,spoof
CATI_FAS,002772,0,spoof
CATI_FAS,000502,1,live
CATI_FAS,012821,0,spoof
CATI_FAS,008042,0,spoof
CATI_FAS,013081,0,spoof
CATI_FAS,005093,0,spoof
CATI_FAS,008203,0,spoof
CATI_FAS,006872,0,spoof
CATI_FAS,000814,1,live
CATI_FAS,002553,0,spoof
CATI_FAS,003069,0,spoof
CATI_FAS,001408,1,live
CATI_FAS,007894,0,spoof
CATI_FAS,003231,0,spoof
CATI_FAS,008005,0,spoof
CATI_FAS,005397,0,spoof
CATI_FAS,012474,0,spoof
CATI_FAS,003131,0,spoof
CATI_FAS,011760,0,spoof
CATI_FAS,004600,0,spoof
CATI_FAS,013084,0,spoof
CATI_FAS,010113,0,spoof
CATI_FAS,016706,0,spoof
CATI_FAS,016056,0,spoof
CATI_FAS,004115,0,spoof
CATI_FAS,003309,0,spoof
CATI_FAS,003932,0,spoof
CATI_FAS,010788,0,spoof
CATI_FAS,010290,0,spoof
CATI_FAS,013828,0,spoof
CATI_FAS,015595,0,spoof
CATI_FAS,011090,0,spoof
CATI_FAS,017008,0,spoof
CATI_FAS,000561,1,live
CATI_FAS,011886,0,spoof
CATI_FAS,005211,0,spoof
CATI_FAS,008352,0,spoof
CATI_FAS,004095,0,spoof
CATI_FAS,010106,0,spoof
CATI_FAS,011177,0,spoof
CATI_FAS,006508,0,spoof
CATI_FAS,014122,0,spoof
CATI_FAS,008247,0,spoof
CATI_FAS,001205,1,live
CATI_FAS,014573,0,spoof
CATI_FAS,000215,1,live
CATI_FAS,000152,1,live
CATI_FAS,010923,0,spoof
CATI_FAS,007347,0,spoof
CATI_FAS,000853,1,live
CATI_FAS,013345,0,spoof
CATI_FAS,004391,0,spoof
CATI_FAS,003227,0,spoof
CATI_FAS,017187,0,spoof
CATI_FAS,016675,0,spoof
CATI_FAS,011976,0,spoof
CATI_FAS,014082,0,spoof
CATI_FAS,015473,0,spoof
CATI_FAS,002211,0,spoof
CATI_FAS,016085,0,spoof
CATI_FAS,009496,0,spoof
CATI_FAS,009469,0,spoof
CATI_FAS,011147,0,spoof
CATI_FAS,016945,0,spoof
CATI_FAS,014203,0,spoof
CATI_FAS,002573,0,spoof
CATI_FAS,014507,0,spoof
CATI_FAS,002565,0,spoof
CATI_FAS,011383,0,spoof
CATI_FAS,012079,0,spoof
CATI_FAS,008568,0,spoof
CATI_FAS,009236,0,spoof
CATI_FAS,016018,0,spoof
CATI_FAS,001151,1,live
CATI_FAS,004537,0,spoof
CATI_FAS,015787,0,spoof
CATI_FAS,008691,0,spoof
CATI_FAS,014899,0,spoof
CATI_FAS,006136,0,spoof
CATI_FAS,001520,1,live
CATI_FAS,017238,0,spoof
CATI_FAS,001068,1,live
CATI_FAS,003896,0,spoof
CATI_FAS,012778,0,spoof
CATI_FAS,001350,1,live
CATI_FAS,017007,0,spoof
CATI_FAS,002838,0,spoof
CATI_FAS,015985,0,spoof
CATI_FAS,012949,0,spoof
CATI_FAS,012213,0,spoof
CATI_FAS,006797,0,spoof
CATI_FAS,006553,0,spoof
CATI_FAS,008475,0,spoof
CATI_FAS,007334,0,spoof
CATI_FAS,004106,0,spoof
CATI_FAS,010971,0,spoof
CATI_FAS,015317,0,spoof
CATI_FAS,016866,0,spoof
CATI_FAS,007239,0,spoof
CATI_FAS,008373,0,spoof
CATI_FAS,008693,0,spoof
CATI_FAS,017961,0,spoof
CATI_FAS,011548,0,spoof
CATI_FAS,001810,1,live
CATI_FAS,004318,0,spoof
CATI_FAS,011200,0,spoof
CATI_FAS,015350,0,spoof
CATI_FAS,009622,0,spoof
CATI_FAS,011948,0,spoof
CATI_FAS,014569,0,spoof
CATI_FAS,000167,1,live
CATI_FAS,001189,1,live
CATI_FAS,017436,0,spoof
CATI_FAS,002813,0,spoof
CATI_FAS,015714,0,spoof
CATI_FAS,005800,0,spoof
CATI_FAS,016677,0,spoof
CATI_FAS,006589,0,spoof
CATI_FAS,002591,0,spoof
CATI_FAS,003051,0,spoof
CATI_FAS,012803,0,spoof
CATI_FAS,007839,0,spoof
CATI_FAS,016505,0,spoof
CATI_FAS,017353,0,spoof
CATI_FAS,012138,0,spoof
CATI_FAS,011777,0,spoof
CATI_FAS,017703,0,spoof
CATI_FAS,004920,0,spoof
CATI_FAS,009649,0,spoof
CATI_FAS,015130,0,spoof
CATI_FAS,008112,0,spoof
CATI_FAS,014093,0,spoof
CATI_FAS,011285,0,spoof
CATI_FAS,014849,0,spoof
CATI_FAS,011840,0,spoof
CATI_FAS,012669,0,spoof
CATI_FAS,000011,1,live
CATI_FAS,006966,0,spoof
CATI_FAS,000366,1,live
CATI_FAS,016493,0,spoof
CATI_FAS,009920,0,spoof
CATI_FAS,014686,0,spoof
CATI_FAS,010877,0,spoof
CATI_FAS,004583,0,spoof
CATI_FAS,016721,0,spoof
CATI_FAS,015808,0,spoof
CATI_FAS,013031,0,spoof
CATI_FAS,013856,0,spoof
CATI_FAS,014979,0,spoof
CATI_FAS,012176,0,spoof
CATI_FAS,008525,0,spoof
CATI_FAS,015839,0,spoof
CATI_FAS,011134,0,spoof
CATI_FAS,007119,0,spoof
CATI_FAS,005231,0,spoof
CATI_FAS,001440,1,live
CATI_FAS,002627,0,spoof
CATI_FAS,016874,0,spoof
CATI_FAS,007508,0,spoof
CATI_FAS,013123,0,spoof
CATI_FAS,017747,0,spoof
CATI_FAS,009080,0,spoof
CATI_FAS,008355,0,spoof
CATI_FAS,016789,0,spoof
CATI_FAS,002561,0,spoof
CATI_FAS,005612,0,spoof
CATI_FAS,004821,0,spoof
CATI_FAS,000503,1,live
CATI_FAS,007421,0,spoof
CATI_FAS,009820,0,spoof
CATI_FAS,001371,1,live
CATI_FAS,010510,0,spoof
CATI_FAS,000130,1,live
CATI_FAS,002049,0,spoof
CATI_FAS,009476,0,spoof
CATI_FAS,000996,1,live
CATI_FAS,009571,0,spoof
CATI_FAS,017689,0,spoof
CATI_FAS,002715,0,spoof
CATI_FAS,014344,0,spoof
CATI_FAS,013344,0,spoof
CATI_FAS,000711,1,live
CATI_FAS,002173,0,spoof
CATI_FAS,007439,0,spoof
CATI_FAS,015561,0,spoof
CATI_FAS,009846,0,spoof
CATI_FAS,014649,0,spoof
CATI_FAS,003447,0,spoof
CATI_FAS,014125,0,spoof
CATI_FAS,009947,0,spoof
CATI_FAS,009279,0,spoof
CATI_FAS,010901,0,spoof
CATI_FAS,016606,0,spoof
CATI_FAS,007622,0,spoof
CATI_FAS,002699,0,spoof
CATI_FAS,013582,0,spoof
CATI_FAS,003964,0,spoof
CATI_FAS,014248,0,spoof
CATI_FAS,013271,0,spoof
CATI_FAS,015956,0,spoof
CATI_FAS,004939,0,spoof
CATI_FAS,015524,0,spoof
CATI_FAS,005481,0,spoof
CATI_FAS,013924,0,spoof
CATI_FAS,004633,0,spoof
CATI_FAS,010738,0,spoof
CATI_FAS,005795,0,spoof
CATI_FAS,009495,0,spoof
CATI_FAS,013524,0,spoof
CATI_FAS,013591,0,spoof
CATI_FAS,000727,1,live
CATI_FAS,000861,1,live
CATI_FAS,012297,0,spoof
CATI_FAS,013675,0,spoof
CATI_FAS,001865,1,live
CATI_FAS,009019,0,spoof
CATI_FAS,006686,0,spoof
CATI_FAS,008387,0,spoof
CATI_FAS,005214,0,spoof
CATI_FAS,013196,0,spoof
CATI_FAS,011784,0,spoof
CATI_FAS,011308,0,spoof
CATI_FAS,009208,0,spoof
CATI_FAS,016178,0,spoof
CATI_FAS,000541,1,live
CATI_FAS,011687,0,spoof
CATI_FAS,006321,0,spoof
CATI_FAS,004258,0,spoof
CATI_FAS,009420,0,spoof
CATI_FAS,004571,0,spoof
CATI_FAS,007676,0,spoof
CATI_FAS,011080,0,spoof
CATI_FAS,006214,0,spoof
CATI_FAS,015960,0,spoof
CATI_FAS,014449,0,spoof
CATI_FAS,002724,0,spoof
CATI_FAS,004081,0,spoof
CATI_FAS,014669,0,spoof
CATI_FAS,002446,0,spoof
CATI_FAS,011611,0,spoof
CATI_FAS,006282,0,spoof
CATI_FAS,008949,0,spoof
CATI_FAS,005153,0,spoof
CATI_FAS,001474,1,live
CATI_FAS,006917,0,spoof
CATI_FAS,009378,0,spoof
CATI_FAS,012631,0,spoof
CATI_FAS,016844,0,spoof
CATI_FAS,008132,0,spoof
CATI_FAS,003027,0,spoof
CATI_FAS,002482,0,spoof
CATI_FAS,016929,0,spoof
CATI_FAS,003296,0,spoof
CATI_FAS,006227,0,spoof
CATI_FAS,002730,0,spoof
CATI_FAS,002905,0,spoof
CATI_FAS,005244,0,spoof
CATI_FAS,007278,0,spoof
CATI_FAS,012012,0,spoof
CATI_FAS,014379,0,spoof
CATI_FAS,011334,0,spoof
CATI_FAS,017838,0,spoof
CATI_FAS,009422,0,spoof
CATI_FAS,005806,0,spoof
CATI_FAS,017499,0,spoof
CATI_FAS,006600,0,spoof
CATI_FAS,014748,0,spoof
CATI_FAS,015331,0,spoof
CATI_FAS,005328,0,spoof
CATI_FAS,017424,0,spoof
CATI_FAS,006829,0,spoof
CATI_FAS,003443,0,spoof
CATI_FAS,002473,0,spoof
CATI_FAS,014781,0,spoof
CATI_FAS,017054,0,spoof
CATI_FAS,016037,0,spoof
CATI_FAS,015864,0,spoof
CATI_FAS,014938,0,spoof
CATI_FAS,003153,0,spoof
CATI_FAS,000206,1,live
CATI_FAS,017802,0,spoof
CATI_FAS,002142,0,spoof
CATI_FAS,007972,0,spoof
CATI_FAS,016463,0,spoof
CATI_FAS,015025,0,spoof
CATI_FAS,007488,0,spoof
CATI_FAS,013374,0,spoof
CATI_FAS,003973,0,spoof
CATI_FAS,003877,0,spoof
CATI_FAS,009712,0,spoof
CATI_FAS,010338,0,spoof
CATI_FAS,011197,0,spoof
CATI_FAS,000124,1,live
CATI_FAS,009672,0,spoof
CATI_FAS,000487,1,live
CATI_FAS,001235,1,live
CATI_FAS,016913,0,spoof
CATI_FAS,014394,0,spoof
CATI_FAS,001797,1,live
CATI_FAS,006757,0,spoof
CATI_FAS,007081,0,spoof
CATI_FAS,006279,0,spoof
CATI_FAS,009095,0,spoof
CATI_FAS,005735,0,spoof
CATI_FAS,007697,0,spoof
CATI_FAS,000304,1,live
CATI_FAS,009045,0,spoof
CATI_FAS,012625,0,spoof
CATI_FAS,017400,0,spoof
CATI_FAS,007852,0,spoof
CATI_FAS,013036,0,spoof
CATI_FAS,011030,0,spoof
CATI_FAS,004895,0,spoof
CATI_FAS,010255,0,spoof
CATI_FAS,009067,0,spoof
CATI_FAS,010699,0,spoof
CATI_FAS,002807,0,spoof
CATI_FAS,016815,0,spoof
CATI_FAS,015365,0,spoof
CATI_FAS,014112,0,spoof
CATI_FAS,012694,0,spoof
CATI_FAS,014432,0,spoof
CATI_FAS,004670,0,spoof
CATI_FAS,002248,0,spoof
CATI_FAS,017042,0,spoof
CATI_FAS,015071,0,spoof
CATI_FAS,010906,0,spoof
CATI_FAS,013648,0,spoof
CATI_FAS,016462,0,spoof
CATI_FAS,006049,0,spoof
CATI_FAS,005184,0,spoof
CATI_FAS,001709,1,live
CATI_FAS,013199,0,spoof
CATI_FAS,005912,0,spoof
CATI_FAS,015246,0,spoof
CATI_FAS,004500,0,spoof
CATI_FAS,017411,0,spoof
CATI_FAS,002323,0,spoof
CATI_FAS,015691,0,spoof
CATI_FAS,005085,0,spoof
CATI_FAS,016616,0,spoof
CATI_FAS,017068,0,spoof
CATI_FAS,007125,0,spoof
CATI_FAS,012101,0,spoof
CATI_FAS,008835,0,spoof
CATI_FAS,005332,0,spoof
CATI_FAS,002268,0,spoof
CATI_FAS,012506,0,spoof
CATI_FAS,000633,1,live
CATI_FAS,004437,0,spoof
CATI_FAS,010237,0,spoof
CATI_FAS,004250,0,spoof
CATI_FAS,010963,0,spoof
CATI_FAS,005797,0,spoof
CATI_FAS,016464,0,spoof
CATI_FAS,013778,0,spoof
CATI_FAS,008150,0,spoof
CATI_FAS,002308,0,spoof
CATI_FAS,003737,0,spoof
CATI_FAS,012320,0,spoof
CATI_FAS,003271,0,spoof
CATI_FAS,005516,0,spoof
CATI_FAS,016329,0,spoof
CATI_FAS,009644,0,spoof
CATI_FAS,012909,0,spoof
CATI_FAS,016205,0,spoof
CATI_FAS,003640,0,spoof
CATI_FAS,003971,0,spoof
CATI_FAS,012706,0,spoof
CATI_FAS,002406,0,spoof
CATI_FAS,006681,0,spoof
CATI_FAS,001351,1,live
CATI_FAS,005223,0,spoof
CATI_FAS,010719,0,spoof
CATI_FAS,002617,0,spoof
CATI_FAS,009319,0,spoof
CATI_FAS,005645,0,spoof
CATI_FAS,007255,0,spoof
CATI_FAS,001312,1,live
CATI_FAS,006942,0,spoof
CATI_FAS,010777,0,spoof
CATI_FAS,009869,0,spoof
CATI_FAS,000594,1,live
CATI_FAS,011068,0,spoof
CATI_FAS,002432,0,spoof
CATI_FAS,003892,0,spoof
CATI_FAS,002490,0,spoof
CATI_FAS,005398,0,spoof
CATI_FAS,007059,0,spoof
CATI_FAS,000934,1,live
CATI_FAS,017894,0,spoof
CATI_FAS,010184,0,spoof
CATI_FAS,015069,0,spoof
CATI_FAS,002522,0,spoof
CATI_FAS,009504,0,spoof
CATI_FAS,013540,0,spoof
CATI_FAS,015580,0,spoof
CATI_FAS,008259,0,spoof
CATI_FAS,014602,0,spoof
CATI_FAS,012576,0,spoof
CATI_FAS,000573,1,live
CATI_FAS,010240,0,spoof
CATI_FAS,001614,1,live
CATI_FAS,004838,0,spoof
CATI_FAS,013657,0,spoof
CATI_FAS,001587,1,live
CATI_FAS,002744,0,spoof
CATI_FAS,012444,0,spoof
CATI_FAS,015887,0,spoof
CATI_FAS,005877,0,spoof
CATI_FAS,006245,0,spoof
CATI_FAS,013702,0,spoof
CATI_FAS,009621,0,spoof
CATI_FAS,000159,1,live
CATI_FAS,016441,0,spoof
CATI_FAS,013886,0,spoof
CATI_FAS,007742,0,spoof
CATI_FAS,003484,0,spoof
CATI_FAS,012058,0,spoof
CATI_FAS,015965,0,spoof
CATI_FAS,006664,0,spoof
CATI_FAS,009508,0,spoof
CATI_FAS,016599,0,spoof
CATI_FAS,002485,0,spoof
CATI_FAS,012938,0,spoof
CATI_FAS,013428,0,spoof
CATI_FAS,002045,0,spoof
CATI_FAS,013060,0,spoof
CATI_FAS,007631,0,spoof
CATI_FAS,004149,0,spoof
CATI_FAS,009071,0,spoof
CATI_FAS,003662,0,spoof
CATI_FAS,015244,0,spoof
CATI_FAS,007620,0,spoof
CATI_FAS,012243,0,spoof
CATI_FAS,009190,0,spoof
CATI_FAS,012296,0,spoof
CATI_FAS,001656,1,live
CATI_FAS,017482,0,spoof
CATI_FAS,013596,0,spoof
CATI_FAS,015361,0,spoof
CATI_FAS,004637,0,spoof
CATI_FAS,015710,0,spoof
CATI_FAS,007854,0,spoof
CATI_FAS,013688,0,spoof
CATI_FAS,011773,0,spoof
CATI_FAS,015073,0,spoof
CATI_FAS,009768,0,spoof
CATI_FAS,008552,0,spoof
CATI_FAS,003028,0,spoof
CATI_FAS,008624,0,spoof
CATI_FAS,015005,0,spoof
CATI_FAS,004080,0,spoof
CATI_FAS,005944,0,spoof
CATI_FAS,000010,1,live
CATI_FAS,000021,1,live
CATI_FAS,011672,0,spoof
CATI_FAS,003638,0,spoof
CATI_FAS,000145,1,live
CATI_FAS,003552,0,spoof
CATI_FAS,009448,0,spoof
CATI_FAS,009743,0,spoof
CATI_FAS,005689,0,spoof
CATI_FAS,008311,0,spoof
CATI_FAS,013234,0,spoof
CATI_FAS,016134,0,spoof
CATI_FAS,005425,0,spoof
CATI_FAS,010546,0,spoof
CATI_FAS,014784,0,spoof
CATI_FAS,015761,0,spoof
CATI_FAS,010430,0,spoof
CATI_FAS,015287,0,spoof
CATI_FAS,017604,0,spoof
CATI_FAS,004141,0,spoof
CATI_FAS,010330,0,spoof
CATI_FAS,000651,1,live
CATI_FAS,009854,0,spoof
CATI_FAS,004534,0,spoof
CATI_FAS,000683,1,live
CATI_FAS,014520,0,spoof
CATI_FAS,016348,0,spoof
CATI_FAS,014802,0,spoof
CATI_FAS,015471,0,spoof
CATI_FAS,000014,1,live
CATI_FAS,009933,0,spoof
CATI_FAS,010020,0,spoof
CATI_FAS,008932,0,spoof
CATI_FAS,001298,1,live
CATI_FAS,010040,0,spoof
CATI_FAS,017658,0,spoof
CATI_FAS,017503,0,spoof
CATI_FAS,006599,0,spoof
CATI_FAS,000254,1,live
CATI_FAS,006971,0,spoof
CATI_FAS,010085,0,spoof
CATI_FAS,015229,0,spoof
CATI_FAS,005112,0,spoof
CATI_FAS,015102,0,spoof
CATI_FAS,013915,0,spoof
CATI_FAS,005545,0,spoof
CATI_FAS,017595,0,spoof
CATI_FAS,013561,0,spoof
CATI_FAS,003671,0,spoof
CATI_FAS,001858,1,live
CATI_FAS,005289,0,spoof
CATI_FAS,013397,0,spoof
CATI_FAS,005791,0,spoof
CATI_FAS,001162,1,live
CATI_FAS,002902,0,spoof
CATI_FAS,010860,0,spoof
CATI_FAS,002110,0,spoof
CATI_FAS,015923,0,spoof
CATI_FAS,005832,0,spoof
CATI_FAS,000098,1,live
CATI_FAS,000669,1,live
CATI_FAS,015086,0,spoof
CATI_FAS,014050,0,spoof
CATI_FAS,010908,0,spoof
CATI_FAS,010574,0,spoof
CATI_FAS,013324,0,spoof
CATI_FAS,005556,0,spoof
CATI_FAS,003073,0,spoof
CATI_FAS,011248,0,spoof
CATI_FAS,000450,1,live
CATI_FAS,007077,0,spoof
CATI_FAS,004977,0,spoof
CATI_FAS,017539,0,spoof
CATI_FAS,000812,1,live
CATI_FAS,009730,0,spoof
CATI_FAS,013303,0,spoof
CATI_FAS,006564,0,spoof
CATI_FAS,015962,0,spoof
CATI_FAS,012642,0,spoof
CATI_FAS,007145,0,spoof
CATI_FAS,016347,0,spoof
CATI_FAS,015726,0,spoof
CATI_FAS,013043,0,spoof
CATI_FAS,002039,0,spoof
CATI_FAS,013733,0,spoof
CATI_FAS,007225,0,spoof
CATI_FAS,012115,0,spoof
CATI_FAS,009631,0,spoof
CATI_FAS,005409,0,spoof
CATI_FAS,002044,0,spoof
CATI_FAS,013444,0,spoof
CATI_FAS,007917,0,spoof
CATI_FAS,013033,0,spoof
CATI_FAS,002034,0,spoof
CATI_FAS,014219,0,spoof
CATI_FAS,010845,0,spoof
CATI_FAS,003287,0,spoof
CATI_FAS,015479,0,spoof
CATI_FAS,011114,0,spoof
CATI_FAS,000467,1,live
CATI_FAS,009318,0,spoof
CATI_FAS,003576,0,spoof
CATI_FAS,011697,0,spoof
CATI_FAS,003978,0,spoof
CATI_FAS,003463,0,spoof
CATI_FAS,015681,0,spoof
CATI_FAS,004809,0,spoof
CATI_FAS,007851,0,spoof
CATI_FAS,003489,0,spoof
CATI_FAS,017237,0,spoof
CATI_FAS,002183,0,spoof
CATI_FAS,017964,0,spoof
CATI_FAS,017081,0,spoof
CATI_FAS,005145,0,spoof
CATI_FAS,005849,0,spoof
CATI_FAS,007696,0,spoof
CATI_FAS,000186,1,live
CATI_FAS,017909,0,spoof
CATI_FAS,017811,0,spoof
CATI_FAS,010855,0,spoof
CATI_FAS,010320,0,spoof
CATI_FAS,012122,0,spoof
CATI_FAS,010613,0,spoof
CATI_FAS,005227,0,spoof
CATI_FAS,013468,0,spoof
CATI_FAS,017279,0,spoof
CATI_FAS,000383,1,live
CATI_FAS,013612,0,spoof
CATI_FAS,016384,0,spoof
CATI_FAS,003119,0,spoof
CATI_FAS,016763,0,spoof
CATI_FAS,012356,0,spoof
CATI_FAS,016838,0,spoof
CATI_FAS,007897,0,spoof
CATI_FAS,013352,0,spoof
CATI_FAS,000813,1,live
CATI_FAS,010796,0,spoof
CATI_FAS,015513,0,spoof
CATI_FAS,008225,0,spoof
CATI_FAS,004953,0,spoof
CATI_FAS,015335,0,spoof
CATI_FAS,008422,0,spoof
CATI_FAS,003445,0,spoof
CATI_FAS,011962,0,spoof
CATI_FAS,006880,0,spoof
CATI_FAS,017720,0,spoof
CATI_FAS,015268,0,spoof
CATI_FAS,013246,0,spoof
CATI_FAS,002115,0,spoof
CATI_FAS,017758,0,spoof
CATI_FAS,011172,0,spoof
CATI_FAS,012170,0,spoof
CATI_FAS,017170,0,spoof
CATI_FAS,016196,0,spoof
CATI_FAS,012134,0,spoof
CATI_FAS,015249,0,spoof
CATI_FAS,009176,0,spoof
CATI_FAS,014279,0,spoof
CATI_FAS,003167,0,spoof
CATI_FAS,010310,0,spoof
CATI_FAS,000585,1,live
CATI_FAS,003356,0,spoof
CATI_FAS,013155,0,spoof
CATI_FAS,012178,0,spoof
CATI_FAS,013864,0,spoof
CATI_FAS,009955,0,spoof
CATI_FAS,013965,0,spoof
CATI_FAS,005482,0,spoof
CATI_FAS,017647,0,spoof
CATI_FAS,007351,0,spoof
CATI_FAS,009969,0,spoof
CATI_FAS,006328,0,spoof
CATI_FAS,006303,0,spoof
CATI_FAS,013363,0,spoof
CATI_FAS,004193,0,spoof
CATI_FAS,007242,0,spoof
CATI_FAS,003658,0,spoof
CATI_FAS,007703,0,spoof
CATI_FAS,006462,0,spoof
CATI_FAS,008227,0,spoof
CATI_FAS,001341,1,live
CATI_FAS,012143,0,spoof
CATI_FAS,009023,0,spoof
CATI_FAS,013304,0,spoof
CATI_FAS,002616,0,spoof
CATI_FAS,010173,0,spoof
CATI_FAS,000710,1,live
CATI_FAS,011925,0,spoof
CATI_FAS,017198,0,spoof
CATI_FAS,000404,1,live
CATI_FAS,015295,0,spoof
CATI_FAS,011894,0,spoof
CATI_FAS,009821,0,spoof
CATI_FAS,012746,0,spoof
CATI_FAS,003318,0,spoof
CATI_FAS,000737,1,live
CATI_FAS,015827,0,spoof
CATI_FAS,012976,0,spoof
CATI_FAS,016369,0,spoof
CATI_FAS,017682,0,spoof
CATI_FAS,007593,0,spoof
CATI_FAS,004066,0,spoof
CATI_FAS,004876,0,spoof
CATI_FAS,012162,0,spoof
CATI_FAS,007546,0,spoof
CATI_FAS,017780,0,spoof
CATI_FAS,008467,0,spoof
CATI_FAS,007374,0,spoof
CATI_FAS,013288,0,spoof
CATI_FAS,005358,0,spoof
CATI_FAS,017215,0,spoof
CATI_FAS,009193,0,spoof
CATI_FAS,001896,1,live
CATI_FAS,007600,0,spoof
CATI_FAS,013759,0,spoof
CATI_FAS,007773,0,spoof
CATI_FAS,003355,0,spoof
CATI_FAS,000427,1,live
CATI_FAS,017834,0,spoof
CATI_FAS,008808,0,spoof
CATI_FAS,001412,1,live
CATI_FAS,015829,0,spoof
CATI_FAS,000352,1,live
CATI_FAS,002315,0,spoof
CATI_FAS,017126,0,spoof
CATI_FAS,008182,0,spoof
CATI_FAS,007453,0,spoof
CATI_FAS,003840,0,spoof
CATI_FAS,013834,0,spoof
CATI_FAS,009185,0,spoof
CATI_FAS,005237,0,spoof
CATI_FAS,011832,0,spoof
CATI_FAS,001147,1,live
CATI_FAS,002966,0,spoof
CATI_FAS,012750,0,spoof
CATI_FAS,004356,0,spoof
CATI_FAS,004244,0,spoof
CATI_FAS,008028,0,spoof
CATI_FAS,009771,0,spoof
CATI_FAS,015603,0,spoof
CATI_FAS,000625,1,live
CATI_FAS,001436,1,live
